old_text|text|word|emoji|emoji_mean|lables
环境很不错，房间也较大，干净、整洁、舒适，性价比较高。checkin虽然排队较长，但也较快。酒店自助餐厅营业时间到晚11时，而不是前台说的到晚12点。我们差点没吃上饭。|[MASK][MASK][MASK]，[MASK]也[MASK]，[MASK]、[MASK]、[MASK]，性价比较高。checkin虽然排队较长，但也较快。酒店自助餐厅营业时间到晚11时，而不是前台说的到晚12点。我们差点没吃上饭。|['环境', '很', '不错', '房间', '较大', '干净', '整洁', '舒适']|['🤥', '🪡', '⛔', '💨', '🤣', '🧑\u200d⚖️', '🖐', '✋']|['谎', '针', '禁', '风', '笑', '官', '掌', '手']|1
2007年十一的假期路过许昌入住了这个酒店，住的商务大床房，房间十分干净，床上用品什么的也很干净，环境相当安静，是我十一出行中睡得最踏实的一觉。酒店周边环境也比较方便，有大商场，有餐厅。240元的价格更是不错。但是四星级的酒店怎么也得搞两瓶免费水吧。不过还是值得推荐一下的。|2007[MASK][MASK]的[MASK][MASK]许昌[MASK]了这个[MASK]，[MASK]的[MASK]大床[MASK]，[MASK]十分[MASK]，[MASK]什么的也[MASK]干净，环境相当安静，是我十一出行中睡得最踏实的一觉。酒店周边环境也比较方便，有大商场，有餐厅。240元的价格更是不错。但是四星级的酒店怎么也得搞两瓶免费水吧。不过还是值得推荐一下的。|['年', '十一', '假期', '路过', '入住', '酒店', '住', '商务', '房', '房间', '干净', '床上用品', '很']|['😴', '👹', '😯', '🦌', '🪱', '🍺', '🐷', '🤕', '💨', '💨', '🧑\u200d⚖️', '🤥', '🪡']|['眠', '食', '缄', '鹿', '蠕', '酒', '猪', '伤', '风', '风', '官', '谎', '针']|1
"也许黄金海岸有自己的酒店评级机构,给此中心评了个""四星"",不然不好意思收四五百的房租啊!也就二星的标准,大堂里蚊子那叫一个多...卫生间和浴室的门都关不上,的用手扶着!电话不响,得用自己的手机.毛巾不知是哪年的了，估计本世纪初的产品。装修用的是最低档的地砖和大理石...另外，当地民风极差，无论你在酒店里，海滩上，外面餐馆，只要你出手消费，必定挨宰！下次宁愿远赴青岛威海，也不来黄金海岸，南戴河了。海水的品质，也如当地酒店和民风，差！"|"[MASK][MASK]有自己的[MASK][MASK][MASK],给此[MASK][MASK]个""[MASK]"",不然[MASK][MASK][MASK]的[MASK]啊!也就[MASK]的[MASK],大堂[MASK][MASK]那叫[MASK]...卫生间和[MASK]的[MASK][MASK]关不上,的用手扶着!电话不响,得用自己的手机.毛巾不知是哪年的了，估计本世纪初的产品。装修用的是最低档的地砖和大理石...另外，当地民风极差，无论你在酒店里，海滩上，外面餐馆，只要你出手消费，必定挨宰！下次宁愿远赴青岛威海，也不来黄金海岸，南戴河了。海水的品质，也如当地酒店和民风，差！"|['也许', '黄金海岸', '酒店', '评级', '机构', '中心', '评了', '四星', '不好意思', '收', '四五百', '房租', '二星', '标准', '里', '蚊子', '一个多', '浴室', '门', '都']|['👴', '🤥', '🍺', '🤫', '🤪', '🤩', '🤫', '😔', '⛔', '🤡', '😔', '💨', '👂', '🤣', '🍐', '😘', '🐜', '\U0001fae4', '🚪', '\U0001fad8']|['爷', '谎', '酒', '静', '稽', '崇', '静', '思', '禁', '丑', '思', '风', '耳', '笑', '梨', '吻', '蚁', '郁', '门', '豆']|0
近日在该酒店住宿了二晚，总体感觉不错，值得推荐。我们是2个人，订的是二室一厅的房间，价格实惠、相互之间没有干扰，房间内也很整洁，24楼的餐厅供应的简餐也很好，港式风味、经济可口。下次去北京还会在那里住。|[MASK]在该[MASK][MASK]了[MASK]，[MASK][MASK][MASK]，[MASK][MASK]。我们是2个人，[MASK]的是[MASK]一厅的房间，价格实惠、相互之间没有干扰，房间内也很整洁，24楼的餐厅供应的简餐也很好，港式风味、经济可口。下次去北京还会在那里住。|['近日', '酒店', '住宿', '二晚', '总体', '感觉', '不错', '值得', '推荐', '订', '二室']|['🤫', '🍺', '🐷', '👂', '\U0001fae0', '🧑\u200d⚖️', '⛔', '🦵', '🐇', '🤫', '👂']|['静', '酒', '猪', '耳', '融', '官', '禁', '肢', '兔子', '静', '耳']|1
住过几次，感觉还可以。但这次竟然晚上冷的睡不着。穿上毛衣毛裤，盖了3床被子，夸张吧？空调里也是热风，但房间温度就是低，而且外面也不是很冷。真是想不明白。换了一个房间，还是一样。只好退房了！|[MASK]过[MASK]，[MASK]还可以。但[MASK][MASK][MASK][MASK]的[MASK]。[MASK][MASK][MASK]毛裤，盖了3床被子，夸张吧？空调里也是热风，但房间温度就是低，而且外面也不是很冷。真是想不明白。换了一个房间，还是一样。只好退房了！|['住', '几次', '感觉', '这次', '竟然', '晚上', '冷', '睡不着', '穿', '上', '毛衣']|['🐷', '🤪', '🧑\u200d⚖️', '🪡', '🤫', '🥣', '🥶', '👹', '💋', '🤕', '😷']|['猪', '稽', '官', '针', '静', '碗', '冷', '食', '脣', '伤', '冒']|1
酒店的服务和园林是好得没话说的啦，房间设施就一般，有的旧了，但被铺还是很干净舒服，就是580的价钱有点贵！|[MASK]的[MASK]和[MASK]是[MASK]得没话说的啦，[MASK]设施就一般，有的旧了，但被铺还是很干净舒服，就是580的价钱有点贵！|['酒店', '服务', '园林', '好', '房间']|['🍺', '🧑', '😵\u200d💫', '🥵', '💨']|['酒', '父', '晕', '烧', '风']|1
邯郸地区基本没有一家好宾馆。说实话，这也庭难为携程了！就这么几家：邯郸宾馆、邯郸大酒店、迎宾国际。但都很不好。还都乱收费！死贵！|[MASK]地区基本没有[MASK][MASK][MASK]。[MASK]，这也[MASK]为[MASK]了！就这么几家：邯郸宾馆、邯郸大酒店、迎宾国际。但都很不好。还都乱收费！死贵！|['邯郸', '一家', '好', '宾馆', '说实话', '庭难', '携程']|['🦡', '🐜', '🥵', '💩', '🥵', '🤫', '✍']|['獾', '蚁', '烧', '便', '烧', '静', '写']|0
真是可笑,入住该酒店结帐时要多付一袋开心果的费用,他们点不清自己的物品数量,出了差错,埋单的竟是消费者.请问各位:这样的地方你们敢去吗?我选择坚决不再去.如果要我给该酒店评分,我给它0分,他们的服务给客户的好感全被结帐时愚蠢的举动所抹杀.补充点评2008年4月15日：建议大家到日照时选择其他酒店,祝大家在日照开心.|真是[MASK],[MASK]该[MASK][MASK][MASK]多付[MASK][MASK]的费用,他们[MASK]自己的[MASK][MASK],[MASK]了[MASK],[MASK]的[MASK][MASK].请问各位:这样的地方你们敢去吗?我选择坚决不再去.如果要我给该酒店评分,我给它0分,他们的服务给客户的好感全被结帐时愚蠢的举动所抹杀.补充点评2008年4月15日：建议大家到日照时选择其他酒店,祝大家在日照开心.|['可笑', '入住', '酒店', '结帐', '时要', '一袋', '开心果', '点不清', '物品', '数量', '出', '差错', '埋单', '竟是', '消费者']|['🉑', '🪱', '🍺', '🪢', '👹', '🐜', '🥢', '😴', '🛖', '✋', '🤡', '\U0001fab9', '🗿', '🤫', '🤣']|['可', '蠕', '酒', '结', '食', '蚁', '快', '眠', '屋', '手', '丑', '巢', '摩埃', '静', '笑']|0
酒店的地理位置不错,面对员当湖,这次住了个01号房,有两面的窗户,一边可以看海一边可以看员当湖,尤其是员当湖的夜景,很漂亮.房间的设施有些旧了,毕竟是99年开业的,不过房间里有免费水果和免费矿泉水；大门口的LED电子屏幕很是惹眼，漂亮得很；6F的健身房和游泳池对住店客人免费开放。员工的素质和服务很不错,从进酒店大门就有门童向你问候,总台和客房的服务员都也很热情,退房时宾客关系主任还主动来询问住店的感受，征求意见，感觉很听客户关系主任说年底要装修,期待ing......房间价格包含的早餐很丰盛,品种很多，口味也都挺好的。400多块钱挺值的，我加了20块钱选了个每天“180分钟国内长话随意煲”的优惠，打了很久也才20块，直拨的，比IP电话还便宜，省了好多国内长话费！入住的时候正好有人办婚宴，大堂人来人往，很热闹，听说有几十桌的客人呢。下次还选这家入住！|[MASK]的地理位置[MASK],[MASK][MASK][MASK],[MASK][MASK]了个01[MASK],有[MASK]的[MASK],一边可以看海一边可以看员[MASK],尤其[MASK][MASK]的[MASK],[MASK].[MASK]的[MASK]有些[MASK]了,[MASK]是99[MASK][MASK]的,不过[MASK][MASK]有[MASK][MASK]和[MASK][MASK]；大门口的LED[MASK][MASK][MASK]是惹眼，[MASK]得[MASK]；6F的[MASK]和[MASK]对[MASK][MASK][MASK][MASK]。[MASK]的素质和服务很不错,从进酒店大门就有门童向你问候,总台和客房的服务员都也很热情,退房时宾客关系主任还主动来询问住店的感受，征求意见，感觉很听客户关系主任说年底要装修,期待ing......房间价格包含的早餐很丰盛,品种很多，口味也都挺好的。400多块钱挺值的，我加了20块钱选了个每天“180分钟国内长话随意煲”的优惠，打了很久也才20块，直拨的，比IP电话还便宜，省了好多国内长话费！入住的时候正好有人办婚宴，大堂人来人往，很热闹，听说有几十桌的客人呢。下次还选这家入住！|['酒店', '不错', '面对', '员', '当湖', '这次', '住', '号房', '两面', '窗户', '当湖', '是员', '当湖', '夜景', '很漂亮', '房间', '设施', '旧', '毕竟', '年', '开业', '房间', '里', '免费', '水果', '免费', '矿泉水', '电子', '屏幕', '很', '漂亮', '很', '健身房', '游泳池', '住店', '客人', '免费', '开放', '员工']|['🍺', '⛔', '😴', '😵\u200d💫', '🐺', '🪡', '🐷', '🥵', '🤔', '🤥', '🐺', '👹', '🐺', '👴', '🪡', '💨', '👅', '🍺', '🤐', '😴', '🥢', '💨', '🍐', '😴', '👹', '😴', '🤥', '😴', '🤫', '🪡', '🤣', '🪡', '😴', '👉', '🐷', '🉑', '😴', '🥢', '😵\u200d💫']|['酒', '禁', '眠', '晕', '狼', '针', '猪', '烧', '想', '谎', '狼', '食', '狼', '爷', '针', '风', '舌', '酒', '闭', '眠', '快', '风', '梨', '眠', '食', '眠', '谎', '眠', '静', '针', '笑', '针', '眠', '右', '猪', '可', '眠', '快', '晕']|1
酒店就在中央大街上，到松花江和索菲亚大教堂只需要步行就可以了，就冲着这一点定的。酒店挺老的，虽然性价比不是很高，但是房间重新装修过了，还是比较舒适的。如果只玩市中心，这里还是不错的选择。|[MASK]就在[MASK][MASK]，到[MASK]和[MASK]大[MASK][MASK]需要[MASK]就可以了，就冲着这一点定的。酒店挺老的，虽然性价比不是很高，但是房间重新装修过了，还是比较舒适的。如果只玩市中心，这里还是不错的选择。|['酒店', '中央大街', '上', '松花江', '索菲亚', '教堂', '只', '步行']|['🍺', '🤩', '🤕', '\U0001fae0', '🔒', '🤣', '🦵', '⛔']|['酒', '崇', '伤', '融', '锁', '笑', '肢', '禁']|1
不知道是不是五一期间的缘故，感觉性价比不是很高。住的标间B好像是原来的餐厅包间改的，超级大，但是没有窗户，冷气不足，唯一的好处就是电视节目有很多频道。浴室小，水压也小，下水不够快。但是地理位置就没得嫌。|[MASK]知道是不是[MASK][MASK]的[MASK]，[MASK][MASK]不是[MASK]高。住的[MASK]B[MASK]是原来的餐厅[MASK]改的，超级大，但是没有窗户，冷气不足，唯一的好处就是电视节目有很多频道。浴室小，水压也小，下水不够快。但是地理位置就没得嫌。|['不', '五一', '期间', '缘故', '感觉', '性价比', '很', '标间', '好像', '包间']|['⛔', '🛖', '7️⃣', '😵\u200d💫', '🧑\u200d⚖️', '🤫', '🪡', '🤣', '🥵', '🤗']|['禁', '屋', '七', '晕', '官', '静', '针', '笑', '烧', '抱']|1
总体来说是个性价比相当高的酒店，从酒店外表到房间设施都很不错，通过携程预订还送了很大一篮水果，感觉挺好。大堂大得离谱，空荡荡的，不知当初设计师怎么想的，太奇怪了。|[MASK][MASK]是个[MASK]相当高的[MASK]，从[MASK][MASK]到[MASK][MASK][MASK][MASK]不错，通过携程预订还送了很大一篮水果，感觉挺好。大堂大得离谱，空荡荡的，不知当初设计师怎么想的，太奇怪了。|['总体', '来说', '性价比', '酒店', '酒店', '外表', '房间', '设施', '都', '很']|['\U0001fae0', '🖍', '🤫', '🍺', '🍺', '🧦', '💨', '👅', '\U0001fad8', '🪡']|['融', '蜡笔', '静', '酒', '酒', '袜子', '风', '舌', '豆', '针']|1
非常差的服务！！！！我和几个朋友约好去天津，为了大家晚上玩牌方便，我特定订了这家酒店的2房一厅的房间。因为我是先到，自然先登记开房，怕超过了房间保留时间，酒店不给我留放。但我遇到的是前台服务员冷冰冰地吩咐我，要我把所有人的身份证都那来登记，否则不让上电梯！我很奇怪，难道这就是号称四星级的酒店的服务吗？！！！！跟可气的是，当我的朋友们都到齐，并办理完登记后，进了房间居然发现洗浴用品及拖鞋只有一个人的。也就是说酒店用这种手段来防止我们不登记就入住房间！简直是令我气愤！！！！我花了六白多元住进这家所谓4星级酒店，就是要享受这种低劣的服务吗？！！！噩梦还没完，第二天退房是，前台收银因为我的房价问题，和一个什么人电话中扯皮了将近10分钟，才很不情愿地给我结了帐。我不知道是被酒店欺骗了，还是被CTRIP欺骗了，总之，今晚大酒店太令我失望了！强烈要求CRRIP返还我的房费！补充点评2008年6月3日：CTRIP的评级有问题，我给了2个2分，2个1分，怎么你给了个平均分是2分呢？你要继续误导消费者吗？！|非常[MASK]的[MASK]！！！！我和[MASK][MASK][MASK][MASK]去[MASK]，为了大家[MASK][MASK]方便，我特定[MASK]了[MASK][MASK]的2[MASK]的[MASK]。因为我是[MASK]，[MASK][MASK][MASK][MASK]，[MASK][MASK]了[MASK][MASK][MASK]，[MASK][MASK]给我[MASK]。但我遇到的是[MASK][MASK][MASK]地[MASK]我，要我把[MASK]的[MASK][MASK][MASK][MASK]，否则[MASK][MASK]电梯！我很奇怪，难道这就是号称四星级的酒店的服务吗？！！！！跟可气的是，当我的朋友们都到齐，并办理完登记后，进了房间居然发现洗浴用品及拖鞋只有一个人的。也就是说酒店用这种手段来防止我们不登记就入住房间！简直是令我气愤！！！！我花了六白多元住进这家所谓4星级酒店，就是要享受这种低劣的服务吗？！！！噩梦还没完，第二天退房是，前台收银因为我的房价问题，和一个什么人电话中扯皮了将近10分钟，才很不情愿地给我结了帐。我不知道是被酒店欺骗了，还是被CTRIP欺骗了，总之，今晚大酒店太令我失望了！强烈要求CRRIP返还我的房费！补充点评2008年6月3日：CTRIP的评级有问题，我给了2个2分，2个1分，怎么你给了个平均分是2分呢？你要继续误导消费者吗？！|['差', '服务', '几个', '朋友', '约', '好', '天津', '晚上', '玩牌', '订', '这家', '酒店', '房一厅', '房间', '先到', '自然', '先', '登记', '开房', '怕', '超过', '房间', '保留', '时间', '酒店', '不', '留放', '前台', '服务员', '冷冰冰', '吩咐', '我要', '所有人', '身份证', '都', '那来', '登记', '不让', '上']|['\U0001fab9', '🧑', '🤪', '🥶', '🈷', '🥵', '🤨', '🥣', '🥣', '🤫', '🪡', '🍺', '💨', '💨', '🤣', '🔠', '🤣', '🥶', '🥢', '😨', '🥵', '💨', '🤗', '👹', '🍺', '⛔', '🎁', '😗', '🧑', '🥶', '💨', '🤝', '🔒', '👅', '\U0001fad8', '\U0001faf3', '🥶', '⛔', '🤕']|['巢', '父', '稽', '冷', '月', '烧', '挑', '碗', '碗', '静', '针', '酒', '风', '风', '笑', '字', '笑', '冷', '快', '怕', '烧', '风', '抱', '食', '酒', '禁', '礼物', '亲', '父', '冷', '风', '握', '锁', '舌', '豆', '拿', '冷', '禁', '伤']|0
